re_code,m_code,g_code,reservation_no,r_code,booker_name,reserved_at,check_in_date,check_out_date,original_price,discount_rate,coupon_used,final_price,cancel,cancel_date,review_status
1531,41,0,R-2026-02-24-a1b2c321,256,user41,2026-02-24 16:05,2026-03-01,2026-03-04,477600,10,0,429840,0,,1
1532,42,0,R-2026-02-24-a1b2c322,264,user42,2026-02-24 17:10,2026-03-02,2026-03-03,208000,10,0,187200,0,,1
1533,43,0,R-2026-02-25-a1b2c323,274,user43,2026-02-25 6:20,2026-02-27,2026-03-01,227600,10,0,204840,0,,1
1534,44,0,R-2026-02-25-a1b2c324,289,user44,2026-02-25 7:25,2026-02-28,2026-03-03,396600,10,0,356940,0,,1
1535,45,0,R-2026-02-25-a1b2c325,301,user45,2026-02-25 8:30,2026-03-01,2026-03-02,152000,10,0,136800,1,2026-02-26 8:30,0
1536,46,0,R-2026-02-25-a1b2c326,314,user46,2026-02-25 9:35,2026-03-02,2026-03-04,292000,10,0,262800,0,,1
1537,47,0,R-2026-02-25-a1b2c327,333,user47,2026-02-25 10:40,2026-03-03,2026-03-06,357000,10,0,321300,0,,1
1538,48,0,R-2026-02-25-a1b2c328,352,user48,2026-02-25 11:45,2026-03-04,2026-03-05,189000,10,0,170100,0,,1
1539,49,0,R-2026-02-25-a1b2c329,371,user49,2026-02-25 12:50,2026-02-27,2026-03-01,354000,10,0,318600,0,,1
1540,50,0,R-2026-02-25-a1b2c330,402,user50,2026-02-25 13:55,2026-02-28,2026-03-03,735000,0,0,735000,0,,1
1541,51,0,R-2026-02-25-a1b2c331,420,user51,2026-02-25 15:00,2026-03-01,2026-03-02,253000,10,0,227700,0,,1
1542,52,0,R-2026-02-25-a1b2c332,1,user52,2026-02-25 16:05,2026-03-02,2026-03-04,328000,10,0,295200,0,,1
1543,53,0,R-2026-02-25-a1b2c333,12,user53,2026-02-25 17:10,2026-03-03,2026-03-06,366000,10,0,329400,0,,1
1544,0,198,R-20260225-k3l4m5n6,198,guest198,2026-02-25 19:33,2026-02-27,2026-03-03,601200,10,0,541080,0,,0
1545,0,199,R-20260226-l4m5n6o7,199,guest199,2026-02-26 2:44,2026-02-28,2026-03-04,332000,0,0,332000,0,,0
1546,54,0,R-2026-02-26-a1b2c334,27,user54,2026-02-26 6:20,2026-03-03,2026-03-04,120000,0,0,120000,0,,1
1547,55,0,R-2026-02-26-a1b2c335,39,user55,2026-02-26 7:25,2026-03-12,2026-03-14,312000,10,0,280800,0,,1
1548,56,0,R-2026-02-26-a1b2c336,52,user56,2026-02-26 8:30,2026-03-05,2026-03-08,294000,0,0,294000,0,,1
1549,57,0,R-2026-02-26-a1b2c337,68,user57,2026-02-26 9:35,2026-03-03,2026-03-04,163000,10,0,146700,0,,1
1550,58,0,R-2026-02-26-a1b2c338,81,user58,2026-02-26 10:40,2026-03-04,2026-03-06,212000,0,0,212000,0,,1
1551,59,0,R-2026-02-26-a1b2c339,95,user59,2026-02-26 11:45,2026-03-05,2026-03-08,546000,10,0,491400,0,,1
1552,60,0,R-2026-02-26-a1b2c340,108,user60,2026-02-26 12:50,2026-03-19,2026-03-20,116000,0,0,116000,1,2026-02-27 12:50,0
1553,61,0,R-2026-02-26-a1b2c341,124,user61,2026-02-26 13:55,2026-03-01,2026-03-03,182000,0,0,182000,0,,1
1554,62,0,R-2026-02-26-a1b2c342,142,user62,2026-02-26 15:00,2026-03-15,2026-03-18,228000,10,0,205200,0,,1
1555,63,0,R-2026-02-26-a1b2c343,154,user63,2026-02-26 16:05,2026-03-03,2026-03-04,152000,10,0,136800,0,,1
1556,64,0,R-2026-02-26-a1b2c344,166,user64,2026-02-26 17:10,2026-03-04,2026-03-06,356000,10,0,320400,1,2026-02-27 17:10,0
1557,65,0,R-2026-02-27-a1b2c345,175,user65,2026-02-27 6:20,2026-03-01,2026-03-04,165000,10,0,148500,0,,1
1558,66,0,R-2026-02-27-a1b2c346,181,user66,2026-02-27 7:25,2026-03-02,2026-03-03,172300,10,0,155070,0,,1
1559,67,0,R-2026-02-27-a1b2c347,190,user67,2026-02-27 8:30,2026-03-03,2026-03-05,236800,0,0,236800,0,,1
1560,68,0,R-2026-02-27-a1b2c348,203,user68,2026-02-27 9:35,2026-03-14,2026-03-17,492000,10,0,442800,0,,1
1561,69,0,R-2026-02-27-a1b2c349,218,user69,2026-02-27 10:40,2026-03-05,2026-03-06,131900,10,0,118710,0,,1
1562,70,0,R-2026-02-27-a1b2c350,231,user70,2026-02-27 11:45,2026-03-06,2026-03-08,356000,10,0,320400,0,,1
1563,71,0,R-2026-02-27-a1b2c351,243,user71,2026-02-27 12:50,2026-03-01,2026-03-04,246000,10,0,221400,0,,1
1564,72,0,R-2026-02-27-a1b2c352,256,user72,2026-02-27 13:55,2026-03-12,2026-03-13,159200,10,0,143280,0,,1
1565,0,200,R-20260227-x1y2z3a4,200,guest200,2026-02-27 14:14,2026-03-02,2026-03-06,380000,10,0,342000,0,,0
1566,0,201,R-20260227-x1s2z3a4,201,guest201,2026-02-27 14:14,2026-03-02,2026-03-06,428000,10,0,385200,0,,0
1567,0,202,R-20260227-x1d2z3a4,202,guest202,2026-02-27 14:14,2026-03-02,2026-03-06,608000,10,0,547200,0,,0
1568,0,203,R-20260227-x1f2z3a4,203,guest203,2026-02-27 14:14,2026-03-02,2026-03-06,656000,10,0,590400,0,,0
1569,0,204,R-20260227-x1g2z3a4,204,guest204,2026-02-27 14:14,2026-03-02,2026-03-06,704000,10,0,633600,0,,0
1570,0,205,R-20260227-x1h2z3a4,205,guest205,2026-02-27 14:14,2026-03-02,2026-03-06,392000,10,0,352800,0,,0
1571,0,206,R-20260227-x1j2z3a4,206,guest206,2026-02-27 14:14,2026-03-12,2026-03-16,440000,10,0,396000,0,,0
1572,0,207,R-20260227-x1k2z3a4,207,guest207,2026-02-27 14:14,2026-03-02,2026-03-06,488000,10,0,439200,0,,0
1573,0,208,R-20260227-x1l2z3a4,208,guest208,2026-02-27 14:14,2026-03-02,2026-03-06,560800,10,0,504720,0,,0
1574,0,209,R-20260227-x1q2z3a4,209,guest209,2026-02-27 14:14,2026-03-02,2026-03-06,608800,10,0,547920,0,,0
1575,0,210,R-20260227-b5c6d7e8,210,guest210,2026-02-27 14:14,2026-03-04,2026-03-06,328400,10,0,295560,1,2026-03-01 10:10,0
1576,0,211,R-20260227-a1b2c3d4,211,guest211,2026-02-27 14:14,2026-03-03,2026-03-06,201000,10,0,180900,0,,0
1577,73,0,R-2026-02-27-a1b2c353,264,user73,2026-02-27 15:00,2026-03-03,2026-03-05,416000,10,0,374400,0,,1
1578,74,0,R-2026-02-27-a1b2c354,274,user74,2026-02-27 16:05,2026-03-04,2026-03-07,341400,10,0,307260,1,2026-02-28 16:05,0
1579,75,0,R-2026-02-27-a1b2c355,289,user75,2026-02-27 17:10,2026-03-05,2026-03-06,132200,10,0,118980,0,,1
1580,76,0,R-2026-02-28-a1b2c356,301,user76,2026-02-28 6:20,2026-03-02,2026-03-04,304000,10,0,273600,0,,1
1581,77,0,R-2026-02-28-a1b2c357,314,user77,2026-02-28 7:25,2026-03-13,2026-03-16,438000,10,0,394200,0,,1
1582,78,0,R-2026-02-28-a1b2c358,333,user78,2026-02-28 8:30,2026-03-13,2026-03-14,119000,10,0,107100,0,,1
1583,79,0,R-2026-02-28-a1b2c359,352,user79,2026-02-28 9:35,2026-03-05,2026-03-07,378000,10,0,340200,0,,1
1584,80,0,R-2026-02-28-a1b2c360,371,user80,2026-02-28 10:40,2026-03-06,2026-03-09,531000,10,0,477900,0,,1
1585,81,0,R-2026-02-28-a1b2c361,402,user81,2026-02-28 11:45,2026-03-07,2026-03-08,245000,0,0,245000,0,,1
1586,82,0,R-2026-02-28-a1b2c362,420,user82,2026-02-28 12:50,2026-03-02,2026-03-04,506000,10,0,455400,1,2026-03-01 12:50,0
1587,83,0,R-2026-02-28-a1b2c363,1,user83,2026-02-28 13:55,2026-03-08,2026-03-11,492000,10,0,442800,1,2026-03-01 13:55,0
1588,0,212,R-20260228-b2c3d4e5,212,guest212,2026-02-28 14:14,2026-03-02,2026-03-06,316000,10,0,284400,0,,0
1589,84,0,R-2026-02-28-a1b2c364,12,user84,2026-02-28 15:00,2026-03-04,2026-03-05,122000,10,0,109800,1,2026-03-01 15:00,0
1590,85,0,R-2026-02-28-a1b2c365,27,user85,2026-02-28 16:05,2026-03-05,2026-03-07,240000,0,0,240000,1,2026-03-01 16:05,0
1591,86,0,R-2026-02-28-a1b2c366,39,user86,2026-02-28 17:10,2026-03-06,2026-03-09,468000,10,0,421200,0,,1
1592,276,0,R-2026-03-01-0000lfls,1,user276,2026-03-01 6:20,2026-03-20,2026-03-21,164000,10,0,147600,0,,1
1593,277,0,R-2026-03-01-0000lflt,2,user277,2026-03-01 7:25,2026-03-04,2026-03-06,352000,10,0,316800,0,,1
1594,278,0,R-2026-03-01-0000lflu,3,user278,2026-03-01 8:30,2026-03-05,2026-03-08,564000,10,0,507600,1,2026-03-02 8:30,0
1595,279,0,R-2026-03-01-0000lflv,4,user279,2026-03-01 9:35,2026-03-06,2026-03-07,142000,0,0,142000,0,,1
1596,280,0,R-2026-03-01-0000lflw,5,user280,2026-03-01 10:40,2026-03-07,2026-03-09,308000,0,0,308000,0,,1
1597,281,0,R-2026-03-01-0000lflx,7,user281,2026-03-01 11:45,2026-03-08,2026-03-11,534000,10,0,480600,0,,1
1598,0,213,R-20260301-c3d4e5f6,213,guest213,2026-03-01 14:14,2026-03-03,2026-03-07,364000,10,0,327600,0,,0
1599,282,0,R-2026-03-02-0000lfly,8,user282,2026-03-02 6:20,2026-03-04,2026-03-05,190000,10,0,171000,0,,1
1600,283,0,R-2026-03-02-0000lflz,10,user283,2026-03-02 7:25,2026-03-05,2026-03-07,196000,10,0,176400,0,,1
1601,284,0,R-2026-03-02-0000lfm0,11,user284,2026-03-02 8:30,2026-03-06,2026-03-09,330000,10,0,297000,0,,1
1602,285,0,R-2026-03-02-0000lfm1,12,user285,2026-03-02 9:35,2026-03-07,2026-03-08,122000,10,0,109800,0,,1
1603,286,0,R-2026-03-02-0000lfm2,13,user286,2026-03-02 10:40,2026-03-08,2026-03-10,312000,0,0,312000,0,,1
1604,287,0,R-2026-03-02-0000lfm3,14,user287,2026-03-02 11:45,2026-03-09,2026-03-12,504000,0,0,504000,0,,1
1605,0,214,R-20260302-d4e5f6g7,214,guest214,2026-03-02 14:14,2026-03-04,2026-03-08,702000,0,0,702000,0,,0
1606,288,0,R-2026-03-03-0000lfm4,15,user288,2026-03-03 6:20,2026-03-05,2026-03-06,180000,0,0,180000,0,,1
1607,289,0,R-2026-03-03-0000lfm5,16,user289,2026-03-03 7:25,2026-03-06,2026-03-08,266000,10,0,239400,0,,1
1608,290,0,R-2026-03-03-0000lfm6,17,user290,2026-03-03 8:30,2026-03-07,2026-03-10,435000,10,0,391500,0,,1
1609,291,0,R-2026-03-03-0000lfm7,18,user291,2026-03-03 9:35,2026-03-08,2026-03-09,157000,10,0,141300,1,2026-03-04 9:35,0
1610,292,0,R-2026-03-03-0000lfm8,19,user292,2026-03-03 10:40,2026-03-09,2026-03-11,298000,0,0,298000,0,,1
1611,293,0,R-2026-03-03-0000lfm9,20,user293,2026-03-03 11:45,2026-03-10,2026-03-13,483000,0,0,483000,0,,1
1612,0,215,R-20260303-e5f6g7h8,215,guest215,2026-03-03 14:14,2026-03-05,2026-03-09,750000,10,0,675000,0,,0
1613,294,0,R-2026-03-04-0000lfma,21,user294,2026-03-04 6:20,2026-03-06,2026-03-07,173000,0,0,173000,0,,1
1614,295,0,R-2026-03-04-0000lfmb,22,user295,2026-03-04 7:25,2026-03-07,2026-03-09,172000,10,0,309600,0,,1
1615,296,0,R-2026-03-04-0000lfmc,231,user296,2026-03-04 8:30,2026-03-08,2026-03-11,178000,10,0,496800,0,,1
1616,297,0,R-2026-03-04-0000lfmd,201,user297,2026-03-04 9:35,2026-03-09,2026-03-10,107000,10,0,176400,0,,1
1617,298,0,R-2026-03-04-0000lfme,100,user298,2026-03-04 10:40,2026-03-10,2026-03-12,124000,10,0,172800,1,2026-03-05 10:40,0
1618,299,0,R-2026-03-04-0000lfmf,192,user299,2026-03-04 11:45,2026-03-11,2026-03-14,427200,0,0,427200,0,,1
1619,0,216,R-20260304-f6g7h8i9,216,guest216,2026-03-04 14:14,2026-03-06,2026-03-10,798000,10,0,718200,0,,0
1620,300,0,R-2026-03-05-0000lfmg,382,user300,2026-03-05 6:20,2026-03-07,2026-03-08,188000,10,0,108000,0,,1
1621,100,0,R-2026-03-05-0000lfmh,288,user100,2026-03-05 7:25,2026-03-08,2026-03-10,100000,10,0,212400,0,,1
1622,101,0,R-2026-03-05-0000lfmi,195,user101,2026-03-05 8:30,2026-03-09,2026-03-12,184000,10,0,351000,0,,1
1623,102,0,R-2026-03-05-0000lfmj,94,user102,2026-03-05 9:35,2026-03-10,2026-03-11,170000,10,0,127800,0,,1
1624,103,0,R-2026-03-05-0000lfmk,99,user103,2026-03-05 10:40,2026-03-11,2026-03-13,102000,10,0,277200,0,,1
1625,104,0,R-2026-03-05-0000lfml,321,user104,2026-03-05 11:45,2026-03-12,2026-03-15,78000,10,0,448200,0,,1
1626,0,217,R-20260305-g7h8i9j0,217,guest217,2026-03-05 14:14,2026-03-07,2026-03-11,479600,10,0,431640,0,,0
1627,105,0,R-2026-03-06-0000lfmm,417,user105,2026-03-06 6:20,2026-03-08,2026-03-09,223000,0,0,223000,1,2026-03-07 6:20,0
1628,106,0,R-2026-03-06-0000lfmn,413,user106,2026-03-06 7:25,2026-03-09,2026-03-11,267000,10,0,185400,0,,1
1629,107,0,R-2026-03-06-0000lfmo,353,user107,2026-03-06 8:30,2026-03-10,2026-03-13,201000,10,0,310500,0,,1
1630,108,0,R-2026-03-06-0000lfmp,362,user108,2026-03-06 9:35,2026-03-11,2026-03-12,145000,10,0,114300,0,,1
1631,109,0,R-2026-03-06-0000lfmq,317,user109,2026-03-06 10:40,2026-03-12,2026-03-14,210000,10,0,237600,0,,1
1632,110,0,R-2026-03-06-0000lfmr,238,user110,2026-03-06 11:45,2026-03-13,2026-03-16,131400,10,0,388800,0,,1
1633,0,218,R-20260306-h8i9j0k1,218,guest218,2026-03-06 14:14,2026-03-08,2026-03-12,527600,10,0,474840,0,,0
1634,111,0,R-2026-03-07-0000lfms,139,user111,2026-03-07 6:20,2026-03-09,2026-03-10,173000,10,0,140400,0,,1
1635,112,0,R-2026-03-07-0000lfmt,400,user112,2026-03-07 7:25,2026-03-10,2026-03-12,442000,0,0,442000,0,,1
1636,113,0,R-2026-03-07-0000lfmu,41,user113,2026-03-07 8:30,2026-03-11,2026-03-14,303000,0,0,303000,1,2026-03-08 8:30,0
1637,114,0,R-2026-03-07-0000lfmv,52,user114,2026-03-07 9:35,2026-03-12,2026-03-13,98000,0,0,98000,1,2026-03-08 9:35,0
1638,115,0,R-2026-03-07-0000lfmw,143,user115,2026-03-07 10:40,2026-03-13,2026-03-15,88000,10,0,280800,0,,1
1639,116,0,R-2026-03-07-0000lfmx,414,user116,2026-03-07 11:45,2026-03-14,2026-03-17,279000,10,0,453600,0,,1
1640,0,219,R-20260307-i9j0k1l2,219,guest219,2026-03-07 14:14,2026-03-09,2026-03-13,575600,0,0,575600,0,,0
1641,117,0,R-2026-03-08-0000lfmy,345,user117,2026-03-08 6:20,2026-03-10,2026-03-11,208000,0,0,208000,0,,1
1642,118,0,R-2026-03-08-0000lfmz,246,user118,2026-03-08 7:25,2026-03-11,2026-03-13,381800,0,0,381800,1,2026-03-09 7:25,0
1643,119,0,R-2026-03-08-0000lfn0,413,user119,2026-03-08 8:30,2026-03-12,2026-03-15,267000,10,0,334800,0,,1
1644,120,0,R-2026-03-08-0000lfn1,150,user120,2026-03-08 9:35,2026-03-13,2026-03-14,167000,10,0,122400,0,,1
1645,121,0,R-2026-03-08-0000lfn2,349,user121,2026-03-08 10:40,2026-03-14,2026-03-16,162000,10,0,315000,0,,1
1646,122,0,R-2026-03-08-0000lfn3,152,user122,2026-03-08 11:45,2026-03-15,2026-03-18,303000,0,0,303000,0,,1
1647,0,220,R-20260308-j0k1l2m3,220,guest220,2026-03-08 14:14,2026-03-10,2026-03-14,752000,10,0,676800,1,2026-03-09 10:00,0
1648,123,0,R-2026-03-09-0000lfn4,351,user123,2026-03-09 6:20,2026-03-11,2026-03-12,186000,10,0,179100,0,,1
1649,124,0,R-2026-03-09-0000lfn5,52,user124,2026-03-09 7:25,2026-03-18,2026-03-20,196000,0,0,196000,0,,1
1650,125,0,R-2026-03-09-0000lfn6,23,user125,2026-03-09 8:30,2026-03-13,2026-03-16,184000,10,0,297000,0,,1
1651,126,0,R-2026-03-09-0000lfn7,84,user126,2026-03-09 9:35,2026-03-14,2026-03-15,143000,10,0,109800,0,,1
1652,127,0,R-2026-03-09-0000lfn8,195,user127,2026-03-09 10:40,2026-03-15,2026-03-17,184000,10,0,230400,0,,1
1653,128,0,R-2026-03-09-0000lfn9,156,user128,2026-03-09 11:45,2026-03-16,2026-03-19,176000,10,0,378000,1,2026-03-10 11:45,0
1654,0,221,R-20260309-k1l2m3n4,221,guest221,2026-03-09 14:14,2026-03-11,2026-03-15,800000,10,0,720000,0,,0
1655,129,0,R-2026-03-10-0000lfna,257,user129,2026-03-10 6:20,2026-03-12,2026-03-13,171200,10,0,136800,1,2026-03-11 6:20,0
1656,130,0,R-2026-03-10-0000lfnb,358,user130,2026-03-10 7:25,2026-03-13,2026-03-15,178000,10,0,302400,0,,1
1657,131,0,R-2026-03-10-0000lfnc,29,user131,2026-03-10 8:30,2026-03-14,2026-03-17,130000,10,0,486000,0,,1
1658,132,0,R-2026-03-10-0000lfnd,103,user132,2026-03-10 9:35,2026-03-15,2026-03-16,159000,10,0,172800,0,,1
1659,133,0,R-2026-03-10-0000lfne,61,user133,2026-03-10 10:40,2026-03-16,2026-03-18,176000,0,0,176000,0,,1
1660,134,0,R-2026-03-10-0000lfnf,122,user134,2026-03-10 11:45,2026-03-14,2026-03-17,167000,10,0,270000,0,,0
1661,200,0,R-2026-03-10-0000jsa1,13,user200,2026-03-10 12:20,2026-03-12,2026-03-13,156000,0,0,156000,1,2026-03-11 12:20,0
1662,201,0,R-2026-03-10-0000jsa2,109,user201,2026-03-10 13:25,2026-03-13,2026-03-15,138000,10,0,316800,0,,1
1663,0,222,R-20260310-l2m3n4o5,222,guest222,2026-03-10 14:14,2026-03-12,2026-03-16,848000,10,0,763200,0,,0
1664,202,0,R-2026-03-10-0000jsa3,32,user202,2026-03-10 14:30,2026-03-14,2026-03-17,166000,10,0,507600,0,,1
1665,203,0,R-2026-03-10-0000jsa4,45,user203,2026-03-10 15:35,2026-03-15,2026-03-16,180000,0,0,180000,0,,1
1666,204,0,R-2026-03-10-0000jsa5,51,user204,2026-03-10 16:40,2026-03-16,2026-03-18,199000,10,0,277200,0,,1
1667,205,0,R-2026-03-10-0000jsa6,144,user205,2026-03-10 11:45,2026-03-17,2026-03-20,100000,10,0,448200,0,,0
1668,206,0,R-2026-03-11-0000jsa7,151,user206,2026-03-11 6:20,2026-03-13,2026-03-14,89000,0,0,89000,0,,1
1669,207,0,R-2026-03-11-0000jsa8,82,user207,2026-03-11 7:25,2026-03-14,2026-03-16,119000,10,0,342000,0,,1
1670,208,0,R-2026-03-11-0000jsa9,145,user208,2026-03-11 8:30,2026-03-15,2026-03-18,507000,0,0,507000,0,,1
1671,209,0,R-2026-03-11-0000jsb0,132,user209,2026-03-11 9:35,2026-03-16,2026-03-17,145000,10,0,88200,0,,1
1672,210,0,R-2026-03-11-0000jsb1,111,user210,2026-03-11 10:40,2026-03-17,2026-03-19,162000,10,0,198000,0,,1
1673,211,0,R-2026-03-11-0000jsb2,129,user211,2026-03-11 11:45,2026-03-18,2026-03-21,182000,10,0,329400,0,,0
1674,0,223,R-20260311-m3n4o5p6,223,guest223,2026-03-11 14:14,2026-03-17,2026-03-21,216000,0,0,216000,0,,0
1675,0,224,R-20260311-n4o5p6q7,224,guest224,2026-03-11 14:14,2026-03-14,2026-03-18,264000,10,0,237600,0,,0
1676,0,225,R-20260311-o5p6q7r8,225,guest225,2026-03-11 14:14,2026-03-15,2026-03-19,312000,10,0,280800,0,,0
1677,0,226,R-20260311-p6q7r8s9,226,guest226,2026-03-11 14:14,2026-03-16,2026-03-20,533600,10,0,480240,0,,0
1678,0,227,R-20260311-q7r8s9t0,227,guest227,2026-03-11 14:14,2026-03-17,2026-03-20,436200,10,0,392580,0,,0
1679,0,228,R-20260311-r8s9t0u1,228,guest228,2026-03-11 14:14,2026-03-18,2026-03-20,314800,10,0,283320,0,,0
1680,0,229,R-20260311-s9t0u1v2,229,guest229,2026-03-11 14:14,2026-03-19,2026-03-20,154000,0,0,154000,0,,0
1681,0,230,R-20260311-t0u1v2w3,230,guest230,2026-03-11 14:14,2026-03-17,2026-03-20,498000,10,0,448200,0,,0
1682,0,231,R-20260311-u1v2w3x4,231,guest231,2026-03-11 14:14,2026-03-12,2026-03-20,1424000,10,0,1281600,0,,0
1683,0,232,R-20260311-v2w3x4y5,232,guest232,2026-03-11 14:14,2026-03-13,2026-03-20,1235500,10,0,1111950,0,,0
1684,212,0,R-2026-03-12-0000jsb3,13,user212,2026-03-12 6:20,2026-03-14,2026-03-15,156000,0,0,156000,0,,1
1685,213,0,R-2026-03-12-0000jsb4,196,user213,2026-03-12 7:25,2026-03-15,2026-03-17,126300,10,0,302400,1,2026-03-13 7:25,0
1686,214,0,R-2026-03-12-0000jsb5,199,user214,2026-03-12 8:30,2026-03-16,2026-03-19,83000,10,0,486000,0,,1
1687,215,0,R-2026-03-12-0000jsb6,418,user215,2026-03-12 9:35,2026-03-17,2026-03-18,229000,10,0,119700,0,,1
1688,216,0,R-2026-03-12-0000jsb7,410,user216,2026-03-12 10:40,2026-03-18,2026-03-20,490000,0,0,490000,0,,0
1689,217,0,R-2026-03-12-0000jsb8,412,user217,2026-03-12 11:45,2026-03-19,2026-03-22,255000,10,0,423900,0,,0
1690,0,233,R-20260312-w3x4y5z6,233,guest233,2026-03-12 14:14,2026-03-14,2026-03-20,1131000,10,0,1017900,0,,0
1691,0,234,R-20260312-x4y5z6a7,234,guest234,2026-03-12 14:14,2026-03-15,2026-03-20,1002500,10,0,902250,0,,0
1692,0,235,R-20260312-y5z6a7b8,235,guest235,2026-03-12 14:14,2026-03-16,2026-03-20,376000,10,0,338400,0,,0
1693,0,236,R-20260312-z6a7b8c9,236,guest236,2026-03-12 14:14,2026-03-17,2026-03-20,318000,10,0,286200,0,,0
1694,0,237,R-20260312-a7b8c9d0,237,guest237,2026-03-12 14:14,2026-03-18,2026-03-20,236000,10,0,212400,0,,0
1695,0,238,R-20260312-b8c9d0e1,238,guest238,2026-03-12 14:14,2026-03-19,2026-03-20,131400,10,0,118260,0,,0
1696,0,239,R-20260312-c9d0e1f2,239,guest239,2026-03-12 14:14,2026-03-17,2026-03-20,430200,0,0,430200,0,,0
1697,0,240,R-20260312-d0e1f2g3,240,guest240,2026-03-12 14:14,2026-03-17,2026-03-20,466200,10,0,419580,0,,0
1698,0,241,R-20260312-f1g2h3i4,241,guest241,2026-03-12 14:14,2026-03-12,2026-03-20,464000,10,0,417600,0,,0
1699,218,0,R-2026-03-13-0000jsb9,39,user218,2026-03-13 6:20,2026-03-15,2026-03-16,156000,10,0,134100,0,,1
1700,219,0,R-2026-03-13-0000jsc0,58,user219,2026-03-13 7:25,2026-03-16,2026-03-18,168000,10,0,289800,0,,1
1701,220,0,R-2026-03-13-0000jsc1,63,user220,2026-03-13 8:30,2026-03-17,2026-03-20,336000,0,0,336000,0,,0
1702,221,0,R-2026-03-13-0000jsc2,106,user221,2026-03-13 9:35,2026-03-18,2026-03-19,92000,0,0,92000,0,,1
1703,222,0,R-2026-03-13-0000jsc3,123,user222,2026-03-13 10:40,2026-03-19,2026-03-21,179000,10,0,331200,0,,0
1704,223,0,R-2026-03-13-0000jsc4,161,user223,2026-03-13 11:45,2026-03-20,2026-03-23,66000,10,0,529200,0,,0
1705,0,242,R-20260313-j5k6l7m8,242,guest242,2026-03-13 14:14,2026-03-13,2026-03-20,490000,10,0,441000,0,,0
1706,0,243,R-20260313-n9o0p1q2,243,guest243,2026-03-13 14:14,2026-03-14,2026-03-20,492000,10,0,442800,0,,0
1707,0,244,R-20260313-r3s4t5u6,244,guest244,2026-03-13 14:14,2026-03-15,2026-03-20,834500,10,0,751050,0,,0
1708,0,245,R-20260313-v7w8x9y0,245,guest245,2026-03-13 14:14,2026-03-16,2026-03-20,715600,10,0,644040,0,,0
1709,0,246,R-20260313-z1a2b3c4,246,guest246,2026-03-13 14:14,2026-03-17,2026-03-20,572700,10,0,515430,0,,0
1710,0,247,R-20260313-d5e6f7g8,247,guest247,2026-03-13 14:14,2026-03-18,2026-03-20,296000,10,0,266400,0,,0
1711,0,248,R-20260313-h9i0j1k2,248,guest248,2026-03-13 14:14,2026-03-19,2026-03-20,160000,10,0,144000,0,,0
1712,0,249,R-20260313-l3m4n5o6,249,guest249,2026-03-13 14:14,2026-03-17,2026-03-20,516000,10,0,464400,0,,0
1713,0,250,R-20260313-p7q8r9s0,250,guest250,2026-03-13 14:14,2026-03-17,2026-03-20,310200,10,0,279180,0,,0
1714,224,0,R-2026-03-14-0000jsc5,242,user224,2026-03-14 6:20,2026-03-21,2026-03-22,70000,10,0,86400,0,,1
1715,225,0,R-2026-03-14-0000jsc6,315,user225,2026-03-14 7:25,2026-03-17,2026-03-19,158000,10,0,194400,0,,1
1716,226,0,R-2026-03-14-0000jsc7,368,user226,2026-03-14 8:30,2026-03-18,2026-03-21,185000,10,0,324000,0,,0
1717,227,0,R-2026-03-14-0000jsc8,122,user227,2026-03-14 9:35,2026-03-19,2026-03-20,167000,10,0,106200,0,,0
1718,228,0,R-2026-03-14-0000jsc9,210,user228,2026-03-14 10:40,2026-03-20,2026-03-22,164200,10,0,234000,0,,0
1719,229,0,R-2026-03-14-0000jsd0,240,user229,2026-03-14 11:45,2026-03-21,2026-03-24,155400,10,0,383400,0,,0
1720,230,0,R-2026-03-15-0000jsd1,105,user230,2026-03-15 6:20,2026-03-17,2026-03-18,183000,10,0,138600,1,2026-03-16 6:20,0
1721,231,0,R-2026-03-15-0000jsd2,159,user231,2026-03-15 7:25,2026-03-18,2026-03-20,172000,0,0,172000,1,2026-03-16 7:25,0
1722,232,0,R-2026-03-15-0000jsd3,183,user232,2026-03-15 8:30,2026-03-19,2026-03-22,196300,10,0,480600,0,,0
1723,233,0,R-2026-03-15-0000jsd4,178,user233,2026-03-15 9:35,2026-03-20,2026-03-21,165000,0,0,165000,0,,0
1724,234,0,R-2026-03-15-0000jsd5,155,user234,2026-03-15 10:40,2026-03-21,2026-03-23,164000,10,0,207000,0,,0
1725,235,0,R-2026-03-15-0000jsd6,356,user235,2026-03-15 11:45,2026-03-22,2026-03-25,498000,0,0,498000,0,,0
1726,236,0,R-2026-03-16-0000jsd7,271,user236,2026-03-16 6:20,2026-03-18,2026-03-19,122300,10,0,118800,0,,1
1727,237,0,R-2026-03-16-0000jsd8,102,user237,2026-03-16 7:25,2026-03-19,2026-03-21,148000,10,0,259200,0,,0
1728,238,0,R-2026-03-16-0000jsd9,117,user238,2026-03-16 8:30,2026-03-20,2026-03-23,100000,10,0,421200,1,2026-03-17 8:30,0
1729,239,0,R-2026-03-16-0000jse0,303,user239,2026-03-16 9:35,2026-03-21,2026-03-22,176000,10,0,80100,0,,0
1730,240,0,R-2026-03-16-0000jse1,235,user240,2026-03-16 10:40,2026-03-22,2026-03-24,188000,0,0,188000,0,,0
1731,241,0,R-2026-03-16-0000jse2,130,user241,2026-03-16 11:45,2026-03-23,2026-03-26,121000,10,0,305100,0,,0
